PC1,PC2,PC3,Time (ps),ΔGbind,ΔGbind_Coulomb,ΔGbind_Covalent,ΔGbind_Vander,ΔGbind_HBond,ΔGbind_Lipophilic
12.317688145576417,8.728447195696521,-2.659534502210057,48902.19560878244,-76.43787915425277,-14.2109908985368,-8.526514053787501,-47.176043682696964,-2.672207481047035,-26.07388795852723
6.345751115416465,23.968707661088832,-3.222452413267172,49001.99600798403,-79.43006643940319,-15.704174397326803,-3.868139737911635,-53.41305520742976,-2.4387202217632113,-22.10970308368954
10.640342458081562,16.142917657413722,-3.957875334166997,49101.796407185626,-78.37498172805748,-23.79961939455604,-5.475987379121887,-48.84182350029734,-3.190414334519267,-27.44639719903801
22.276187201354386,11.406004764104846,0.2493898634858005,49201.59680638723,-81.70413930712101,-18.22294748429171,-5.679530741005694,-52.698171517366454,-1.5697357758129185,-27.13452663517656
9.756834620084648,7.415400720538132,1.3035131098495616,49301.39720558882,-71.88922323465073,-24.451574872920855,-1.8516790797703808,-54.089927820412015,-2.771770736903613,-33.67952845872847
18.253642258204408,4.77286323703524,3.1546313773048675,49401.19760479042,-75.9585410550723,-28.72669600273519,-9.790493050140437,-45.94877042197448,-0.7233216122320749,-31.243785733580363
22.676258915293523,15.13668561517421,-1.1015222140956804,49500.99800399201,-80.61204687573436,-21.963140387818292,-5.8568338883842435,-48.665894428276125,-2.1993730698197087,-27.760660202294293
21.021341178870546,9.34559275487901,-0.24525856006270175,49600.798403193614,-74.78600075784466,-19.601982052160174,-7.529057317418239,-44.92483257448134,-3.1781063926756645,-24.875832090355715
18.039601302888286,2.2647891264441107,1.1737924424900525,49700.59880239521,-72.05255858590591,-19.10144413186073,-5.154046758998256,-47.469821544067436,-1.4991455544671015,-30.399051748055697
17.325722006369823,16.673777199084938,-6.755886455160736,49800.3992015968,-77.28064609862182,-21.167586579857034,-4.029973635998765,-52.837215336351306,-2.5074830820208294,-33.22797455629579
24.363118089118345,13.18165696406884,-6.144038316209973,49900.199600798405,-75.93598128569276,-17.563805998300847,-4.90971956532004,-43.16882937038601,-1.4298980256398566,-25.629131777349773
17.708711477653907,10.856409535313386,-4.6404523189143845,50000.0,-80.68252934299744,-25.59398461555154,-5.521497240785482,-49.97355571502039,-2.596522379133269,-24.53169880340273
16.113001097155674,4.143524868123197,-4.265430286213786,50099.800399201595,-76.74349269106928,-29.199483903954658,-5.104112759737298,-43.2794548190491,-0.008588434396150868,-13.637961377655959
12.38433399353734,10.161431528588555,-2.4189790272504736,50199.60079840319,-72.83093845761397,-13.988713148044797,-3.801911662279182,-50.92192791075246,-0.3479965254168529,-32.37846314133977
17.587589632723038,5.222503831056647,-3.852099166946153,50299.40119760479,-85.48340125039952,-13.90956725101266,-9.032158375153752,-47.976800895306596,-3.6875448757861276,-38.71252048550815
15.230193655121683,7.242186188945507,-1.753029977449918,50399.201596806386,-74.69692840008939,-20.775244021614434,-0.4395028899409157,-48.45003934740481,-3.923705250636284,-33.98157344400378
20.175601165105824,8.610553190717054,-1.956300331284138,50499.00199600798,-80.92152883504984,-19.86332372633963,-3.3070092962935558,-52.55906047113499,-1.874961342921514,-33.42092515017477
15.883003494164772,8.264057006030683,-4.350315940621752,50598.80239520958,-78.37518450245605,-21.049034496481763,-7.391157712033009,-49.148131095367916,-2.1281941679875,-25.915521257002695
21.026824348753696,10.825725545525625,-5.608180271826871,50698.60279441118,-84.50613439441952,-24.746544830800786,-3.9138259103618998,-48.99802900490049,-0.6959311069220473,-23.793887912053865
8.993327941910051,18.65366307044531,3.5355860037021722,50798.40319361277,-67.74824427488424,-16.90734253851843,-4.438420159346844,-43.74551392048569,-1.5506130922289172,-31.30159234689584
10.095558967931701,10.0478954086718,0.7879571325427106,50898.20359281437,-76.35160718242146,-9.63636772410962,-8.325013157875354,-51.81190322949804,-1.9451339363979712,-32.20316952068877
17.104563138929095,15.258317690633985,11.288283757880265,50998.00399201597,-75.19225592804072,-23.809393456275355,-5.188818717959533,-51.650374593857606,-1.648165038469,-32.750870802155546
11.344147906788777,23.023048825817966,12.435973568951448,51097.80439121756,-62.01365861643897,-23.74321631889351,-4.799428831805021,-51.282240628642114,-0.5068782599746673,-24.041636672563605
1.8700311292857346,10.227706085147144,10.985056880190918,51197.60479041916,-71.80494811255694,-27.436929643276407,-4.183601990476602,-45.68210990721144,-2.570076931145218,-24.149860317099552
2.7040556983951802,10.797280145793184,11.080414186711792,51297.40518962076,-84.26365867134912,-22.788242696887963,-4.583808188945815,-56.25365093254165,-4.842393194971246,-31.224927051826356
-0.5015114478014993,10.052666595784896,11.47343093829057,51397.205588822355,-73.27653637810776,-9.36131462584978,-6.046997584755603,-43.86891473057603,-1.8522979741936476,-38.64062948594339
-1.5582898474089397,17.096528105418223,16.507048887539064,51497.00598802395,-66.43817413621332,-15.106703343996273,-4.537495964005824,-48.051583525417875,-2.6276527298745647,-30.097969468478773
-3.511383298697936,10.40640029270661,20.087861752473096,51596.806387225544,-79.70801693387898,-25.11415593023721,-6.436675873287851,-58.98043805895824,-1.298184820745051,-35.42359987230013
0.3651293172684953,13.580112026679226,18.587295920026847,51696.606786427146,-72.26321909592906,-23.05703398563676,-6.112640848126634,-47.560157044058975,-1.3170488538656668,-31.73238530743757
4.828679713890709,7.103704249600279,13.91887232414781,51796.40718562874,-74.43868379135796,-26.87427512102997,-3.3954354941100044,-58.55384923706169,-2.7805622439816373,-17.592385277091715
-1.3898748483344032,10.216299900151334,14.203841599552277,51896.207584830336,-82.36946884462222,-25.677389221676677,-6.544119148740985,-52.186030388339915,-3.062192772557329,-27.355909674000515
7.788045126776168,8.586182005814452,13.9408489862819,51996.00798403194,-69.72679871405221,-25.892602687361087,-7.306885910465909,-47.491818151646065,-2.925515893249736,-21.964691014199552
7.090013029502935,8.713791592538454,13.327256445302522,52095.80838323353,-75.805376294316,-21.548497318174768,-7.551053469290418,-47.13972152853693,-2.6649266184451617,-28.163138818017938
4.3974672509426345,5.6250125105520645,17.419803302203384,52195.60878243513,-76.51916745357086,-23.404249804809197,-6.479887762053744,-42.909060288899056,-2.9739135577324842,-32.97636333473758
-2.434737425157019,-5.284973679013828,20.271493132520217,52295.40918163672,-67.69744897388622,-13.361484810392867,-5.793987766348777,-42.34803421697774,-1.9880642547051097,-26.947467860536698
-3.3802664225564265,2.6437737668302845,15.630985335099227,52395.209580838324,-73.33998398287744,-28.472678996910236,-6.248608931904933,-49.59081936599406,-2.109629488426322,-30.223433307533973
16.123989632456883,4.993252453831889,16.972724835519603,52495.00998003992,-69.14280114863693,-22.47450388697765,-3.71599494896311,-51.91922433859252,-1.560002358358651,-27.96525265796606
16.186070646695697,-6.124650777236589,17.262334367618884,52594.81037924151,-79.74288700352321,-25.34501732873698,-3.8574666531653845,-53.23157980970629,-1.9766956260519915,-29.843259261580428
18.710723377809554,0.5619393127562253,12.827990683482579,52694.610778443115,-70.71838381678918,-23.939726035050356,-1.3281744000439448,-51.012229192064154,-2.508998207995874,-22.26083235774217
15.691445190832416,0.48771425925986855,13.287525174552226,52794.41117764471,-72.85200523053719,-24.812263099201374,-7.464566354459276,-41.143456820776535,-1.3351114701771354,-32.17192497242492
7.662106566098407,-4.880076495077213,11.136736997794753,52894.211576846305,-74.46667011214669,-14.3727254892469,-7.416287760195907,-49.23021340509286,-2.208562663839128,-30.561960600991522
15.98605473350956,3.384823171318762,11.226646928494366,52994.0119760479,-80.84386830909077,-20.433032121761606,-7.757251863930939,-53.654150087583865,-1.240412051318557,-36.01792171573392
19.629195272677983,-8.31999608417637,5.659155363973395,53093.8123752495,-76.5654927712158,-29.93945815680611,0.026752035132066254,-51.33275918228384,-1.0482794765446932,-37.91739190595033
28.553251553751203,-10.293476862183015,5.865722112761198,53193.612774451096,-71.42770817875531,-12.012116670469304,-4.921325147624504,-53.20654949679148,-3.4267047518453477,-30.970643268795598
28.913370767167187,-4.996210243838414,-4.801531661360083,53293.41317365269,-74.17713498847779,-26.071385938887506,-3.340230632877708,-51.091710329124844,-2.5705076023639153,-29.927305235929303
41.20605848139725,-8.41875142217878,-3.636562540396648,53393.21357285429,-71.55468628034782,-20.437096548844394,-2.234703328936698,-50.89563806929408,-1.6380164694560544,-25.113461478533093
34.94857375011462,1.3972293142945755,-0.6157025787730812,53493.01397205589,-77.35365372016645,-24.892838917004784,-4.700228094504663,-50.012574192344616,-1.9042583748143862,-30.0467028665735
30.78664834392518,-0.1209747479025376,-2.3984093525061603,53592.81437125748,-76.8164636720218,-25.750094045250766,-4.103078850558744,-47.573446312006155,-1.629752274154586,-26.014062240694727
29.824245601012375,-7.880736684919203,2.965432868091832,53692.614770459084,-76.2652569866609,-14.950829937764354,-6.12615436305548,-48.48682722065251,-1.9183371211709097,-32.69290432037119
22.022907819310007,-4.665678736699084,-0.6219240770511871,53792.41516966068,-77.27468835646775,-22.349535345178424,-6.158791998637584,-47.311637768448186,-0.22811731382363187,-27.157859140534114
29.289000961559708,-5.458692103195698,-7.615496489172123,53892.21556886227,-82.12816099146173,-23.892526932678457,-6.517913484526931,-57.82512493069924,-2.516905815204157,-29.823772882530857
26.22779517854736,-5.824074484141869,-2.937710777263898,53992.01596806387,-78.58799944358677,-23.620419002877874,-3.3778227254174467,-52.46813929379456,-1.671718602982284,-28.98813967291014
29.771856945368924,-3.5433024721272908,-1.8749920899696408,54091.81636726547,-80.35693062768469,-14.662520858253085,-5.6653128281135965,-49.45860939754764,-0.8422763820015189,-26.79248941559017
30.69509352099748,-2.2356328350116,-1.0011736418692045,54191.616766467065,-76.32926669115385,-20.612987696144305,-1.8450941497174749,-61.941101229411565,-2.209626642804558,-31.171060799215983
19.75216344800517,-17.59607481879605,-2.306619753118231,54291.41716566866,-64.52740803085894,-32.273526129833584,-2.2576037516167693,-53.88468894190704,-0.5493136842601014,-28.803379464155146
27.911691548976435,-6.452262519413236,-2.9871273381454744,54391.21756487026,-62.770058181387114,-19.60835970946086,-6.9463899030032294,-63.22598219641299,-1.1770214652506135,-21.981526110515624
23.995914226744787,-10.890651848739902,-0.5485420310679716,54491.017964071856,-79.21531631658276,-12.427142416902605,-5.1288766262974,-51.123113998432274,-3.2660794693482194,-27.50243099500517
21.780627600700257,-18.271555408823396,2.336327213421943,54590.81836327345,-78.56556603465354,-16.654681221883415,-6.140005180052241,-45.97515616567865,-2.5139820293570594,-22.122614647057503
21.661893149303037,-13.111074489428969,-2.5351491217798237,54690.618762475046,-72.87067415879194,-17.973141832936975,-4.067055821356825,-51.90704828783385,-2.836390949744512,-30.30711414609012
32.71499400446962,-3.198263722330342,-3.2639298977117153,54790.41916167665,-68.79089493658996,-15.076218266289729,-4.233707562310636,-49.373565836162356,-1.9628531202204127,-27.64952972082393
24.575199944640456,-7.826464885534563,-1.2831536754525192,54890.21956087824,-65.34383631563963,-21.039942632698217,0.014047361468987773,-55.55706760362088,-2.6631737058690756,-26.704062864572652
32.97487269108812,-11.757311956987662,-5.784399116491778,54990.01996007984,-75.20223230238155,-21.81903763205421,-5.085019739153491,-44.58406447987909,-0.4054325138092032,-22.254419525175784
30.086415709644765,-6.938690523948464,-9.826822973556892,55089.82035928144,-77.33844839297845,-10.351828915098523,-4.626780404582806,-53.13957640513291,0.8067494172037617,-24.049882685152042
34.48769803064492,0.32245577667379943,-8.299036731967082,55189.62075848303,-74.33756725562202,-23.578128147817882,-9.61384108155596,-55.38378817412769,-2.003119787496171,-30.52354801989346
35.330060847562294,-1.8748157853827048,-7.7234545794663525,55289.42115768463,-83.58463392981004,-23.671705653811895,-2.3811991803455475,-47.8926297068755,-2.5500215652895855,-32.11388625762375
36.75294212613984,-0.05552851258526692,-3.249952716936127,55389.22155688622,-73.19834837743245,-21.26805741320095,-7.16808834630386,-40.54449024090386,-0.9587295189626435,-30.913946857821156
21.973079546443593,-15.531875065083394,-3.287280120989743,55489.021956087825,-76.28335858662042,-13.92138504958551,-4.638152610442697,-45.69525240331049,-1.925384496189626,-27.483351213371428
33.36176255426906,-6.129243134050737,-1.7621673448543222,55588.82235528942,-64.95636591763795,-4.091869409503275,-4.758207303863604,-43.518168476894004,-1.2021361880255863,-25.8707770382438
28.08482930121818,-10.028376926387912,-2.1110406367611665,55688.622754491014,-81.34392574994456,-16.922776910118884,-8.184519302378106,-48.17943094617386,-0.15786144671951519,-37.94921795912466
29.28787857662702,-8.679040702512344,4.437002694761947,55788.423153692616,-75.91926978579599,-16.411263661728817,-6.352644059252068,-57.770331016769404,-2.445658178584173,-29.781067413398585
27.246561828001397,-1.7390603452510056,3.722175502126743,55888.22355289421,-81.57718170730946,-20.91382517096129,-2.5013040275662006,-48.9462420641987,-3.131181419784327,-29.355605180108988
39.68630234613167,3.1269326558915416,-1.5828324669036204,55988.023952095806,-80.54091561523018,-19.962377654341665,-5.371024479568864,-53.243397580261416,-1.2951568718927313,-27.87777279551533
29.976570905628527,-6.637508173071793,-1.2492903553675312,56087.8243512974,-75.66980908628678,-13.433517866220567,-5.613253319571906,-51.210525087745566,0.5293936868896343,-28.83803839052607
28.906899764459304,-2.221729615607816,2.251056459553599,56187.624750499,-74.55979895821432,-18.65531874277089,-2.655066018072729,-47.74701288753802,-3.230063688592576,-26.710620361925567
29.66502818151602,1.3485727841280184,3.629195204866643,56287.4251497006,-69.78839266429257,-27.541310539536546,-8.967636260159113,-48.500066699910256,-2.4010143641660724,-35.24879321883776
18.308502505657206,-9.528491102502656,-0.591978256883626,56387.22554890219,-85.81357598640061,-13.974430108506553,-2.166952778595934,-43.84388306641492,-1.5737321381184026,-22.33449173827993
33.8029734029111,-9.903578666274317,2.795957398137589,56487.025948103794,-79.32103553701569,-19.215011736345932,-6.314025476145557,-49.31410061610068,-2.187538980691798,-35.096150537548546
19.32022278601354,6.9207521076567735,4.358154417738911,56586.82634730539,-75.82322420177881,-16.833955196368514,-6.027180588889564,-44.27410372544682,-2.8628130259894187,-31.56955323409249
21.2281564970352,2.51955269316399,8.138876724987924,56686.62674650698,-72.90259754655928,-18.75219432185336,-7.1950949745350234,-55.341823354629206,0.37554660438234677,-33.646046318978826
33.144865544469226,-7.85563101236783,7.975495455715612,56786.42714570858,-70.5857039470916,-24.35615011288833,-5.320339018027373,-58.856178171309715,-4.800139572215073,-29.13297724125638
20.50894073147784,-8.348253928412188,10.740736435551788,56886.22754491018,-74.5185716169604,-12.401448792546493,-6.1968104824546035,-50.58786686718836,-2.6377907010986115,-28.226459451786404
18.542013207145942,-8.498749963840954,10.094552554720334,56986.027944111775,-70.9674938616235,-25.839431212205117,-4.682530066734074,-45.25682203532312,-1.7237291786304025,-24.38213614543134
13.992691895444146,-5.900035092811145,7.137765669813425,57085.82834331337,-74.53923523079092,-20.300114111464232,-4.745615453498367,-44.44149163011816,-3.6747212690858273,-28.523370739275844
11.627565488006713,1.340884805252879,3.4699104308796542,57185.62874251497,-78.96738418199178,-27.672215129550022,-6.5171428142979995,-49.346968446594396,-3.0426156953132906,-30.834797223122123
6.716281742617012,-7.740909136163817,9.188999555914021,57285.429141716566,-74.27578166831405,-16.08680857074524,-6.4618161440781545,-50.31138784371357,-3.2827406270788133,-36.07586026349255
4.404038027536877,4.192923817260796,6.0331376748303445,57385.22954091816,-73.64392278173052,-20.783302747880356,-3.156649387083785,-55.005627145348086,-1.978344089573837,-28.461549205234036
24.33533124485359,-4.792110242073753,5.244070532556231,57485.029940119755,-81.90937343020927,-20.99536757775576,-2.655589590367457,-45.4208551536504,-1.9162420201053738,-27.074373230534544
14.513668293764376,-0.13412363274288452,7.796855227240063,57584.83033932136,-78.22864837558623,-10.253274461632703,-5.016056123271787,-45.48976079243694,-1.4080100416110555,-28.0479819450302
14.608140540886088,0.4859124447647858,3.8181295561698194,57684.63073852295,-74.59882004371595,-27.86056261714169,-1.6162675955632007,-46.88785728540679,-0.9348082772893986,-27.41565089604848
12.168762721300666,-1.8319465372830672,6.38118838025378,57784.43113772455,-66.7979219389204,-13.13419412047379,-7.15583957647239,-57.69678234481414,-1.241634699496215,-33.405618875661084
15.183279168317203,-13.72011368498669,16.54781731508872,57884.23153692615,-72.86496488192908,-18.01626604054695,-0.3055992972736927,-49.84425838674704,-2.9564047202143957,-34.413575083759014
11.937098062605859,-16.576866156794168,17.151875145841622,57984.03193612774,-75.53151055647558,-19.904485404865653,-5.457059263775231,-47.54217202909363,-2.4329914716198435,-30.133704165378333
12.799787458810451,-5.097734888935876,9.32657634527568,58083.83233532934,-64.58030932827972,-14.648086667907506,-4.996888677339747,-42.57776597506767,-2.2840675202610403,-36.46712840623941
12.043084405415353,-13.612154837416982,18.295350109441944,58183.63273453094,-75.95508693977615,-19.54399285335449,-6.15890775459512,-49.959464927060374,-1.7133050671563974,-33.445913718866905
5.194800600175682,-9.580033942560107,15.98355531715595,58283.433133732535,-63.8421787605681,-26.391016127230095,-4.908223974826822,-48.19217250621327,-2.8991216686595207,-22.815793662115016
11.372031449530766,-1.4542768678649125,14.372900645783162,58383.23353293413,-82.96916687873951,-24.908654563815354,-6.404175274403861,-48.83637536953909,-1.1623461462853224,-28.547977693913165
7.37623306454839,-5.017632468116526,10.977341845138467,58483.033932135724,-76.10435415477556,-8.786959388434127,-6.33027705062195,-54.554221898104565,-1.522081421621682,-37.19769460101804
12.381627452467228,3.4641487841134406,9.56082461854576,58582.834331337326,-77.24785756625757,-14.126415622120268,-5.925487597060555,-56.03441906321597,-1.7522603422704741,-38.13169144833165
11.623673514384695,-2.0960991937573916,7.883111172247131,58682.63473053892,-75.28640652036317,-21.384510200682783,-4.967608821398241,-50.40341248132289,-1.3108574302951013,-28.521868116807116
10.831807274411412,-16.765994201083615,16.412594837605425,58782.435129740516,-69.02078876030266,-25.10286437087363,-5.619074784136549,-56.98565991309201,-2.1094282731719995,-34.73734170441618
16.691056235546768,-1.6398935851598835,14.091644776868812,58882.23552894212,-75.45009680686678,-15.41175568725814,-4.914774604869069,-56.307253627692326,-1.4292472216508922,-29.32014312869186
12.460613158768812,-4.039813042142013,16.639655308063194,58982.03592814371,-83.05738811173262,-24.56859142468795,-3.697435626205274,-51.576940773080956,-1.7388315370741123,-30.077295989396973
8.184895962898116,0.16094511895787544,13.54661621928795,59081.83632734531,-77.20624768804537,-30.323060268749995,-6.271025470531378,-56.477381771036086,-1.368105235299026,-20.021622228784253
15.940079326710812,-14.509309659281156,18.762386198217726,59181.6367265469,-70.26311506362914,-21.527691163964313,-4.692739569157787,-56.57241101120041,-1.9812605812390083,-25.96119072630943
14.30521675330911,4.825000070506338,13.226013968576732,59281.4371257485,-75.70468792225618,-14.199516086008932,-4.596864313713679,-52.605965620120294,-3.011626962451585,-30.8967117097312
10.065463894716391,7.348494896646118,11.812272432369099,59381.2375249501,-70.6781932364974,-24.237743687079842,-4.116325058703337,-49.0399656367551,-2.3080748700567533,-24.79101163578071
20.429515627306863,-6.854050430173832,12.238431755571076,59481.03792415169,-75.34937466820621,-13.993956066766103,-4.335984537120933,-46.181093524270395,-1.4733335853863996,-26.40549287829698
32.4719532556079,-0.8493123658924207,17.120431001448566,59580.838323353295,-74.90978221442658,-17.93959623991828,-4.936785395554089,-43.694341267162145,-0.606180002943685,-24.73139157453796
18.61809439568458,-1.1343863485138685,17.441045799493196,59680.63872255489,-80.33835154334744,-16.60854157467294,-6.383370534827547,-44.980904156061314,-1.2540755940357395,-23.7539201652485
15.53877464552476,6.288577346874444,18.15940081555289,59780.439121756484,-79.33815106210143,-18.971491179989574,-3.651856174489878,-48.30631864791284,-0.6847562258954154,-28.428729923911767
24.074949511226947,-6.004995301050971,15.676930962018465,59880.23952095808,-70.11179975857775,-14.527262076850409,-1.0734451873378874,-46.87675644855796,-2.9694271251925097,-27.886599805998465
12.528132743424319,-3.89411935229122,13.795096223952209,59980.03992015968,-73.37998604418448,-27.27087672964676,-8.223505565573175,-51.75499057299624,-1.7969630157137226,-28.203642671025666
21.290203085963064,-11.108190354985277,16.723689174904806,60079.840319361276,-71.8614395352721,-21.145038096585438,-4.96680005970831,-51.33960273105531,-3.072466260780063,-28.404167948182938
19.785256094474533,-4.675798117230554,13.80333593056477,60179.64071856287,-77.96158524419747,-19.342038176238397,-5.364013701584498,-54.60583269516631,-3.4465600905091267,-27.3597996905642
24.836078875837764,-8.949515297352745,18.710237532714046,60279.44111776447,-73.59633847400873,-23.97847697306942,-8.077514292756584,-47.48981835131121,-3.4212953316939902,-29.631287099447835
18.447583876036852,-7.864623681473288,18.04443869800214,60379.24151696607,-74.73495291202524,-18.743980243836177,-3.1858344333775643,-46.348224038146896,-3.371493751432211,-30.267347863124904
23.339500373141746,-2.333460867894556,12.25404062948258,60479.04191616766,-72.484622578003,-17.84008667095244,-3.0100325858561296,-51.84668679314387,-3.501113408934105,-33.604790315734924
16.582967353509797,-5.691368183036668,11.286780050217505,60578.84231536926,-70.17105600156118,-17.764931719485258,-6.136448069981126,-48.07222970052312,-2.2660833828192297,-25.380847821611933
32.45263390844832,-3.8047590872497423,3.050929654984492,60678.64271457086,-79.02882676524268,-24.703330311985646,-6.086367282527038,-52.641125333843014,-2.2078889002044413,-26.430935438166998
25.13355134390078,-10.492097170537242,7.934290760900843,60778.44311377245,-64.23801262359753,-20.076139865366088,-9.926186198802771,-49.40997163201357,-1.282084439117455,-17.347477587524022
17.952212306403773,-7.161560521057696,12.585735764051753,60878.24351297405,-73.61071436495592,-26.870483777230334,-6.5051300857497765,-37.9054322205922,-2.476763016469532,-32.213760198675196
21.71807182989581,-4.138078986446905,11.75823390325582,60978.04391217565,-79.10273868689417,-14.671332956309687,-2.444056454045955,-54.06897813192457,-2.550208796546874,-35.41957393443454
18.83318575854627,2.6480317470464287,4.357285937271019,61077.844311377245,-75.14972342905475,-17.258860435937017,-2.8242996908223335,-46.86734940162415,-3.5692727812776077,-28.682892624230977
21.79629619077705,-0.4405813689396716,10.639595273506862,61177.64471057884,-71.50216554553829,-18.686529709042095,-5.114899392045781,-53.051853792629025,-0.7734335535174701,-29.63456931281919
24.001701631011834,-5.9190748172391885,11.451891692344494,61277.445109780434,-74.75030258353152,-22.356968870070247,-2.563965558158026,-37.610480045712904,-1.894612585262882,-32.35674990148871
26.26593021337719,1.8537555814625506,10.777625156652471,61377.245508982036,-74.96958002969461,-20.634388501285297,-8.167882901313606,-46.95902376204479,-0.5012584352984089,-25.73914369278562
26.70180035356536,1.1675649497983152,13.152718866506758,61477.04590818363,-71.78427437870721,-20.86635071222459,-4.947220698036966,-50.40824733528309,-2.825779602665369,-33.936688564904145
17.977471728066604,-1.995784689895076,10.197310044459524,61576.846307385225,-73.79853308976718,-10.01325631321833,-7.985034191997729,-45.95896887941589,-2.4183063642653186,-36.26452231081694
21.069881769258267,5.172280098716085,17.5887960259066,61676.64670658683,-73.75659624332737,-20.66810013975589,-5.276745208083539,-53.13579614427396,-1.5358467382432632,-32.16345710078465
26.173206338040274,-3.3523675452568047,10.506219913269064,61776.44710578842,-74.50125276861043,-18.366546713468843,-6.477127029415145,-57.13932195469433,-2.66438275766552,-32.977674253028326
30.50353051936881,8.265950415795317,13.292795123870391,61876.24750499002,-73.04034274196013,-18.2937090811549,-7.0512357971987445,-50.69049816195396,-4.632282767077777,-27.976522959498737
22.176075943635595,-2.065458991779225,20.17548048997636,61976.04790419162,-81.59617211455611,-21.216320842624594,-4.324444185503031,-40.69494722132828,-3.525024027960489,-34.60671031388106
19.78562584144295,-9.833796396201777,15.953838832288868,62075.84830339321,-66.04209279212166,-16.29687192783989,-7.671095385974137,-50.45607322865486,-1.816161779206264,-30.954778868057716
28.915643189132854,-7.979567314505202,12.058413197370356,62175.64870259481,-68.92977517820803,-13.755548064133313,-6.072728089265183,-51.20647698601144,-3.0479304613012808,-26.293027970981186
21.943751644310332,6.14340278619533,19.89768627412065,62275.4491017964,-75.88639637383677,-30.11481777045076,-7.160873533791779,-46.03291251646756,0.1393815772807141,-24.506625799723246
29.20654327570885,-12.197310223579807,15.084748620059493,62375.249500998005,-73.28619571753808,-18.901496261470122,-6.677175377939088,-50.70539147833006,-4.544182610931352,-25.656934718775176
25.59692507797081,4.801578695839523,13.951068572823306,62475.0499001996,-78.46547493854244,-25.30787217023232,-5.814820004059817,-47.687610426019106,-2.1112931529302044,-40.07011190231456
19.846473754739996,1.4885103936240478,11.98173639397371,62574.850299401194,-78.3968980674702,-16.870318423401784,-3.4225100465978326,-46.10883107299772,-1.3213598950231524,-31.898996451844464
16.30430633598797,2.4238444907213874,14.651112784039672,62674.650698602796,-75.78298591617981,-22.92333618843142,-3.2731733519591364,-56.379268276270565,-1.1157741842400721,-28.440771639528037
20.834152788026334,-4.716829992367077,14.50317558613081,62774.45109780439,-71.12742491040311,-22.01484890928324,-5.269154059554653,-45.549036039239056,-2.286417928545071,-28.353817786949183
19.970367491805362,-2.284264223954083,16.888508295930848,62874.251497005986,-84.67824972322657,-23.596130110233037,-5.1940569263946585,-52.440297533114496,-1.3936741012472211,-25.34967071298157
11.372089529261963,12.41348328853233,18.2326108888752,62974.05189620758,-74.46435911084733,-26.55868022852483,-5.16992912509631,-51.812846017098884,0.3374347102282109,-30.429959638204952
20.271353654454224,18.13072044840399,14.324976675683448,63073.85229540918,-83.6407775094042,-22.131957471807574,-6.288858405342318,-47.20844698759143,-2.087777173389602,-28.796725615214
22.02798525703502,3.013116590193322,17.994577228971476,63173.65269461078,-73.84725254083185,-26.49306512127969,-0.21871741249079069,-45.61614429215998,-1.5728364605385259,-27.67807802075546
22.4430719362305,1.3107167830054154,21.51610281560988,63273.45309381237,-78.10279890906577,-17.96423377247972,-2.0227489557342233,-45.22907365073941,-2.4509374665459682,-25.924229302027364
36.92094260257553,-15.378980794810461,22.699391332693423,63373.253493013974,-73.40305809818136,-22.488235600660204,-8.371465034390098,-51.18048257029638,-1.5897370931445185,-31.974904702482647
23.02798381301617,1.2452405408764238,10.633447269671326,63473.05389221557,-85.28796473482953,-26.47174024819259,-2.6073492177143955,-55.448134702597095,-2.214003362071719,-31.800356443470207
24.097354024779946,-9.066723712404169,16.67675222928318,63572.85429141716,-69.5081018525909,-19.513183618017653,-6.819102339646664,-48.521948690860775,-1.7929528767744565,-29.06359532073785
26.208104184137095,-2.1144694011674003,22.354792618787123,63672.65469061876,-71.08037991847822,-23.752277868826017,-8.659535639839982,-47.422433526399566,-2.6060961760719183,-21.814874018116207
25.983154009761364,-16.46253749979297,24.979840182144585,63772.45508982036,-77.29060912090092,-14.957609809675173,-4.780484910509196,-47.73713712648556,-0.733884099445341,-37.152278985963946
20.520543494822228,-14.00636863365687,23.628271469880172,63872.255489021954,-79.34328182961993,-14.463153445114326,0.4314558378098443,-48.58449652155926,-1.5751439885007121,-28.07732602197099
32.94725450620221,-4.576546812554437,21.743295258483382,63972.05588822355,-78.95348880879834,-23.626901915509613,-2.099199017774893,-50.158088587727285,-1.8661926631775303,-23.416232869637973
27.484219739660467,-2.7901503429748824,11.706975324933854,64071.85628742515,-63.887071151757944,-19.65946172447677,-1.4038405778963114,-46.41073285208139,0.06655200648222248,-27.145413082365373
26.34550819825025,-5.926129408972383,14.221457479547894,64171.656686626746,-70.5046023041788,-20.393926618989333,-5.338010435993165,-57.99018666585071,-2.3474879400126345,-25.356532701194435
32.19016115416629,-7.093716065339846,12.023357065680214,64271.45708582834,-71.64694697009782,-19.3325385797943,-4.982619152310169,-48.404653566556455,-1.759572794858781,-31.319745779000527
34.39129216272187,-15.20415566214082,11.199764079778067,64371.257485029935,-80.84451116614855,-20.19252648731657,-3.2987544163729483,-47.79385219007253,-1.6993046987237548,-31.410165834750792
34.41870366675303,-12.75005256840786,6.30960217899998,64471.05788423154,-80.77677081220095,-21.78379959441065,-6.347600899559646,-45.90742725330212,-3.56548545414518,-27.568440619197233
