PC1,PC2,PC3,Time (ps),ΔGbind,ΔGbind_Coulomb,ΔGbind_Covalent,ΔGbind_Vander,ΔGbind_HBond,ΔGbind_Lipophilic,
-23.87739898,1.00212863,-17.13713666,31137.72455,-71.85136785,-23.41203273,-5.138874917,-40.6908226,-1.975810202,-30.6598123,
-2.985161065,6.356957542,-12.72006948,31237.52495,-70.78196552,-31.109053,-6.71638053,-44.62399998,-2.296987836,-34.79791846,
-6.506787505,3.231159636,-14.55378125,31337.32535,-77.26556954,-20.2959966,-4.129216027,-46.54236436,-1.450157493,-33.87455592,
-2.332036684,3.752469168,-9.253548117,31437.12575,-70.50588574,-18.38535119,-7.31196345,-54.1193781,-2.713083207,-26.1252892,
-0.995518348,0.281629436,-12.57004234,31536.92615,-75.5828823,-14.48001319,-4.844429055,-49.20230141,-0.676882153,-16.7374249,
-0.032407809,-3.772726001,-15.78723898,31636.72655,-80.80203442,-16.53270529,-5.003744194,-50.89697873,-0.93999659,-34.70880898,
-13.7420675,-0.133061074,-17.71184831,31736.52695,-77.81307937,-15.71229876,-6.821035871,-50.76606784,-3.618790363,-29.35952842,
-6.190977815,-1.106891499,-16.13434447,31836.32735,-71.09978446,-16.27311016,-9.128829076,-50.01663383,-2.874880809,-25.6851457,
-11.30469288,-1.336426872,-18.17894694,31936.12774,-78.59398108,-13.29242142,-2.727382625,-47.8894879,-0.57858775,-24.86223405,
-0.836798907,2.519127606,-11.8677979,32035.92814,-77.85915071,-17.77954205,-2.15035328,-56.24659397,-2.785254858,-24.79559941,
4.968736437,1.791836036,-20.77337108,32135.72854,-72.82498294,-22.80803752,-4.860347071,-56.68588973,-2.189690609,-29.42745617,
-13.29953102,0.675795598,-21.72128802,32235.52894,-72.93868122,-21.61823881,-6.05509025,-43.10515765,-2.635679397,-25.17937112,
-0.40175356,7.869969445,-14.70533668,32335.32934,-86.28424617,-20.59566302,-3.126942115,-47.23199482,-1.74761589,-20.50412653,
-7.930110202,6.636861506,-23.46210973,32435.12974,-81.91970459,-20.52716226,0.133481746,-48.23198396,-2.15700081,-26.47153651,
-9.583757325,7.91411443,-15.93121196,32534.93014,-78.91667696,-17.01862045,-7.132636965,-41.8458963,-0.18051113,-26.50604007,
-3.970842259,0.438603991,-23.79725491,32634.73054,-75.38992934,-22.64541399,-4.086944606,-52.43407887,-1.943572355,-35.46208264,
-1.784272902,7.70891939,-13.81850893,32734.53094,-77.19308697,-19.35610977,-5.985204166,-39.19203626,-0.502784717,-28.54354597,
-2.437684506,2.687754082,-12.74980542,32834.33134,-66.35770592,-18.03176533,-3.786476203,-44.26842242,-3.469041022,-33.6716642,
-8.503561476,6.678391555,-11.87419864,32934.13174,-70.96407116,-20.7239104,-5.155138401,-49.09993495,-0.730705911,-38.75201918,
-7.819706292,12.53215077,-11.86002015,33033.93214,-67.00457474,-23.35209937,-6.037754325,-47.13396802,-0.90481964,-29.03446706,
-9.787848897,10.10307237,-12.56068487,33133.73253,-78.90528527,-30.34420793,-2.716938517,-46.16465636,-2.791535349,-31.57596436,
-4.873129483,6.470606871,-10.45065471,33233.53293,-75.04883136,-12.51676857,-4.367475021,-52.63442541,-1.51223698,-36.43333474,
-9.459361508,8.998617301,-18.29302863,33333.33333,-79.24252136,-24.98702662,-4.405160892,-44.42949611,-1.540315268,-28.26108123,
-6.579327053,4.542778861,-18.49917674,33433.13373,-72.72661112,-27.08246529,-3.794530337,-50.21936,-4.14097916,-28.5069299,
-14.04979173,6.780628028,-20.50927221,33532.93413,-81.26020176,-18.56249587,-6.869471991,-44.99618822,-1.659947069,-28.73278467,
-13.03047162,11.15455727,-6.120642871,33632.73453,-68.99012282,-11.05892243,-6.200902234,-60.32271261,-1.346567067,-40.8817083,
-3.972205924,4.168068533,-19.01182745,33732.53493,-78.5003345,-20.94032168,-6.006115033,-47.70607383,-0.851102387,-35.37281521,
-5.088828082,8.61822263,-13.37296224,33832.33533,-70.42236528,-19.4260511,-5.600820965,-49.0553772,-3.072700533,-37.46286371,
-6.159395111,8.148532,-15.05782151,33932.13573,-71.80122412,-17.26810126,-4.873798708,-59.10731401,-2.372979332,-33.64185272,
-14.96178509,12.14562923,-17.1621597,34031.93613,-74.70342605,-17.03904124,-3.830041797,-52.61732052,-1.600309365,-37.64366695,
-13.92973493,9.286868364,-14.47704634,34131.73653,-74.52890494,-15.99619973,-1.027553702,-50.95653234,-0.386234234,-36.24060214,
-8.648417507,6.194914555,-18.68206205,34231.53693,-74.72908172,-7.578096783,-3.017565398,-53.88025936,-1.592264144,-37.14930336,
-10.60814666,10.13120593,-15.01944517,34331.33733,-77.39743607,-24.52712654,-6.456767844,-43.40428927,-2.617718351,-31.83918259,
-11.93641794,8.458314872,-20.23280554,34431.13772,-72.66111681,-16.0297949,-5.558722355,-49.61418314,-0.723987761,-32.83020389,
-10.19342059,9.098924292,-20.77936929,34530.93812,-72.71185681,-14.79246224,-7.473731157,-48.37343102,-2.760017277,-24.93007123,
-8.182359587,8.98442015,-12.83202269,34630.73852,-71.50317941,-14.35077999,-1.035626565,-58.06282452,-1.978620623,-20.91521746,
-13.46465284,18.47677228,-12.51887638,34730.53892,-80.72051781,-24.80146511,-7.437731238,-51.08991862,-1.691323527,-19.57242365,
-17.2685523,10.14877631,-17.96472987,34830.33932,-81.73403724,-15.85192397,-4.018170219,-49.98393201,-3.318906535,-32.33001262,
-4.914916911,2.740790589,-22.93787045,34930.13972,-76.04245267,-12.88621473,-4.447119562,-52.69537579,-1.740906781,-31.3832378,
-13.06291283,1.318235489,-24.94174092,35029.94012,-74.75637229,-12.90210368,-7.317535803,-53.90772938,-2.866189159,-33.28256036,
-7.349179864,5.610882951,-22.23612221,35129.74052,-67.71447937,-24.15976675,-7.204816193,-43.85528813,-2.207253754,-31.07735618,
-7.455459668,8.783337879,-18.70913095,35229.54092,-74.78009467,-16.8232727,-5.068360841,-52.79908582,-1.482902555,-20.50265058,
0.011330165,2.842712671,-23.95147905,35329.34132,-81.10119001,-17.05055546,-3.660971205,-55.88148077,-2.226397627,-33.54292187,
2.736246033,3.823798479,-20.46479877,35429.14172,-75.74749118,-23.13818508,-5.57207914,-42.65667473,-1.035832309,-26.11492352,
-3.64520168,0.263807208,-24.75993543,35528.94212,-75.91920639,-16.38812774,-2.682115287,-49.75101757,-2.956211402,-38.04075027,
-6.78595769,11.14856054,-22.62677831,35628.74251,-76.28131426,-25.34764366,-3.800005804,-60.91488342,-1.673139584,-29.75884599,
-6.27830354,2.609043184,-24.31298599,35728.54291,-73.10078392,-24.01540849,-3.331476081,-46.74799761,-2.61858407,-33.88339125,
-6.291410789,4.231935465,-21.15895619,35828.34331,-84.91979534,-20.72000265,-8.798119077,-41.1631833,-1.563761606,-22.68133843,
-8.849192108,10.24660167,-17.06450031,35928.14371,-73.12890174,-19.99580977,-4.860395187,-43.77613475,-0.767725824,-28.07988569,
-0.423838155,-10.40664261,-35.70368146,36027.94411,-73.60134967,-11.82610449,-4.774763578,-48.52182124,-0.570924464,-25.05987839,
-5.448243218,-4.789862047,-28.74379625,36127.74451,-81.02428856,-14.13616145,-5.6383651,-47.09174557,-2.491327319,-32.79185907,
-4.030524688,2.147423355,-25.52737312,36227.54491,-74.41357811,-17.12076856,-7.219587797,-52.39735469,-3.138892136,-44.19987736,
-5.40385304,1.48640833,-18.74875057,36327.34531,-66.36451785,-11.94647742,-2.855925746,-45.57903935,-1.342709222,-35.43856187,
-8.232962932,2.40632329,-23.16324544,36427.14571,-81.69599547,-19.41422105,-4.445114235,-48.13336484,-3.57956812,-21.04145367,
-15.68090377,1.660771751,-25.29915855,36526.94611,-66.84525061,-16.9976687,-3.256524047,-52.30848652,-2.890210172,-32.51704599,
-5.853150758,3.337372304,-25.41789315,36626.74651,-75.27030965,-24.5656171,-1.538438767,-44.12412233,-2.595980279,-29.30506878,
-7.105337653,2.837505688,-28.40861525,36726.54691,-74.83747844,-26.52332029,-4.038805018,-53.07346007,-0.794734974,-29.61423699,
-18.46343354,5.90630566,-26.98127837,36826.34731,-67.86727254,-24.47345955,-4.918640934,-49.64583582,-2.123655614,-24.54685707,
-15.60210141,0.43190194,-32.46864107,36926.1477,-69.2405864,-29.2278104,-3.922424708,-55.98746312,-1.205837826,-26.28548655,
-12.35453585,-4.699769558,-25.0342266,37025.9481,-78.49136491,-11.8296915,-2.484592958,-48.52540303,-1.561224492,-23.67321611,
-7.511276491,2.683366173,-26.21908833,37125.7485,-76.15171561,-24.00445182,-6.833536839,-42.48543258,-1.610224385,-32.54772201,
-11.73708274,1.908648588,-22.17630227,37225.5489,-81.69257631,-18.52653142,-4.496885225,-44.60687523,-1.787011703,-22.91705313,
-15.0276909,7.30482798,-22.63233096,37325.3493,-80.89538335,-17.66774207,-9.083652002,-54.69607268,-1.615178742,-27.36830219,
-12.12405247,-0.64395005,-18.88963427,37425.1497,-74.01823131,-13.27056395,-3.396972582,-43.98159507,-1.690396946,-30.97215968,
-3.371024956,-7.746294463,-32.44054507,37524.9501,-81.17706907,-19.97627435,-2.791613113,-53.14249262,-3.050727016,-29.96999433,
-5.082524165,0.11354475,-28.26838244,37624.7505,-81.2875815,-23.52549631,-6.28041934,-55.38681315,-0.563652846,-29.35494549,
-10.13432233,-0.646299358,-29.112809,37724.5509,-75.91456693,-22.8399231,-2.3026267,-59.35718559,-1.004258644,-32.44990161,
-5.970240218,4.348802347,-21.24545045,37824.3513,-80.52194096,-21.33425701,-5.088567365,-41.10978547,-1.470861006,-20.78348632,
-7.348925799,6.307330416,-21.59721106,37924.1517,-77.34303908,-16.03983409,-7.347914158,-54.69909416,-2.592269634,-26.24905733,
-3.695313483,3.378607198,-24.20340359,38023.9521,-73.21900711,-17.71550787,-1.457493455,-48.9992637,-1.850353936,-35.45010443,
8.826485137,-2.347509854,-17.02208851,38123.7525,-76.33413948,-21.40415537,-4.011269104,-52.42071474,-2.346241278,-27.79757805,
-2.886696064,2.219746372,-22.05771873,38223.55289,-76.98121323,-16.78194978,-3.360921975,-52.31525384,-2.744089816,-25.51553882,
-12.96656012,3.933570679,-17.68332224,38323.35329,-69.40008063,-22.26840926,-4.337481562,-52.27852296,-0.950336538,-34.15267182,
-9.276130125,9.455251664,-15.81878311,38423.15369,-81.30638173,-17.36153958,-5.887535504,-52.72554001,-2.453172291,-32.27088667,
-14.64178871,-2.558959895,-19.47030166,38522.95409,-80.22916323,-14.77292741,-3.887108807,-48.45194592,-1.284892377,-28.7607459,
-9.416411174,0.418062311,-18.77808976,38622.75449,-73.82630485,-24.44203528,-7.501668491,-54.83886003,-2.27196396,-26.75597316,
-17.60471496,-0.215719613,-19.64303086,38722.55489,-75.54583023,-15.61861821,-7.611288287,-42.91342411,-1.232840608,-29.35194633,
-5.453249102,-0.180600393,-19.66358216,38822.35529,-64.61491761,-20.90265626,-7.14459921,-44.26287701,-1.464237751,-33.04754721,
-10.19410968,2.713199756,-24.74200216,38922.15569,-87.77530367,-23.58462573,-5.153225912,-54.02291498,-3.06988186,-35.09470406,
-14.01651865,2.775699056,-24.19750386,39021.95609,-82.88612703,-22.42389163,-6.489604737,-42.28749965,-0.363272163,-32.87378429,
-8.813512026,-0.551948991,-31.50971123,39121.75649,-79.74148044,-14.61106547,-8.862555237,-38.46603318,-2.204988362,-37.87817004,
-15.55370796,2.748410294,-23.65710762,39221.55689,-79.95633439,-28.68301529,-6.541546386,-53.61314166,-2.246163771,-32.63433259,
-15.73606978,7.29124008,-21.0616873,39321.35729,-76.57480646,-20.36929179,-0.630534101,-53.80992626,-4.073980149,-34.92035856,
-12.84289482,-5.025295053,-26.69162603,39421.15768,-78.73886264,-22.36975726,-6.136459878,-53.55127238,-1.492535129,-35.90580998,
-9.579183806,0.546494291,-20.55742335,39520.95808,-69.07528591,-17.68787922,-4.982283685,-46.85621345,-0.651132216,-33.68334303,
-10.60624896,0.318279761,-13.85029072,39620.75848,-76.65002163,-19.13839389,-5.437427195,-38.56373466,-1.688733939,-26.59948303,
-7.001730789,6.548451624,-12.02331391,39720.55888,-70.01475518,-18.54220264,-2.632969164,-54.61846946,0.175931935,-30.17920408,
-5.434809999,3.367278445,-21.50657246,39820.35928,-75.35096098,-23.57317201,-5.753717083,-50.97175385,-1.413278709,-42.05109529,
23.5175126,-0.571145437,-15.44859227,39920.15968,-85.36265116,-24.36515745,-4.74973018,-49.14517877,-3.313104765,-18.82323624,
17.41755352,-10.28902694,-11.48106352,40019.96008,-78.47421915,-18.32835652,-5.035721135,-47.37042504,-2.777251118,-32.39394625,
17.86204644,-3.085387803,-10.9055055,40119.76048,-72.14389692,-18.06608544,-5.049747439,-41.86607543,-0.788293672,-27.9584965,
15.38895676,-11.62184203,-15.9218569,40219.56088,-72.74539846,-17.06539003,-4.678365916,-47.46257337,-3.716009573,-28.3621551,
22.99616366,-5.770695191,-8.811615284,40319.36128,-80.22802372,-17.59118422,-4.809242956,-40.33316436,-2.536974973,-29.21251437,
25.31769726,-15.23333029,-19.16465482,40419.16168,-77.57873806,-25.57217207,-5.301078589,-53.10809876,-2.566548875,-20.90066271,
24.13310616,-8.88373166,-15.17614218,40518.96208,-74.55233123,-25.48731229,-2.771485106,-55.56454996,-2.532102989,-28.10775833,
25.97369272,-13.79054066,-19.56065799,40618.76248,-77.87748753,-13.26495815,-8.165790797,-55.55052672,-1.590572877,-36.88093839,
26.91326467,-8.076316355,-14.5180044,40718.56287,-77.20819281,-29.17057343,-3.098987068,-49.9836311,-0.780011146,-28.63630691,
24.59047634,-15.76709792,-18.03186131,40818.36327,-78.04491962,-21.79278367,-6.5414134,-40.73653096,-3.764327002,-25.24398766,
17.76608094,-4.554761908,-18.73228329,40918.16367,-79.6203233,-16.85620947,-7.633618467,-46.44949205,-1.375387372,-37.35336186,
18.19115118,-9.237316244,-14.34041817,41017.96407,-69.56817714,-18.47149925,-1.193925144,-50.85028443,-3.224159353,-33.10071527,
37.29966086,-8.356112002,-6.546974955,41117.76447,-70.30843882,-15.26700257,-0.945948858,-55.96838224,-2.928084736,-33.5000932,
19.47611749,-6.876879033,-8.465772707,41217.56487,-72.77965029,-23.65712882,-0.972891363,-44.83012764,-0.04118077,-28.45236429,
35.70954425,-9.982888122,-11.83093792,41317.36527,-78.66172799,-14.52351153,-4.842219709,-53.71085363,-2.018470883,-24.45192013,
34.76647377,-11.42723128,-4.753748534,41417.16567,-72.95962702,-9.788359187,-8.678523695,-53.64071187,-1.739581735,-25.95742631,
40.60013476,-6.257641105,-7.359948974,41516.96607,-79.47024326,-27.8869134,-4.77111156,-52.94995852,-3.539936652,-33.61755714,
38.49374223,-13.15489277,-9.156170998,41616.76647,-83.81134235,-19.34116959,-3.844866122,-43.62675599,-2.310057546,-26.96233036,
33.72327471,-9.000076036,-7.028174456,41716.56687,-75.90202415,-18.77193936,-7.898503272,-46.8852777,0.181270221,-32.60621333,
50.33832862,-17.51252597,-6.273693769,41816.36727,-72.01969207,-17.27724886,-6.405890588,-43.0083499,-1.821711803,-30.64607688,
35.59699838,-9.308355771,-6.814341095,41916.16766,-72.48895297,-17.87533483,-4.926802433,-45.95559845,-1.341970727,-35.73055529,
17.19238492,-4.373440001,-4.741561218,42015.96806,-74.9295152,-22.43770444,-4.248574662,-53.38488466,-1.919939331,-24.71013124,
33.96761937,-9.175886428,-4.10439726,42115.76846,-75.7295436,-21.19507656,-4.169898331,-51.72800986,-1.849761844,-30.96912068,
24.0961872,-6.113506571,7.379600122,42215.56886,-71.6107646,-16.08747161,-3.97168996,-45.74902383,-2.849587991,-27.8282564,
34.82448663,-8.321526444,4.613129301,42315.36926,-69.04829091,-23.87071397,-7.176058506,-57.82382946,-2.391127517,-32.77559763,
18.10353897,-8.215415751,0.702534508,42415.16966,-80.9601722,-13.58534866,-3.912275105,-57.29504844,-2.853243437,-30.77556538,
30.65275,-13.4860376,0.488443909,42514.97006,-63.01373297,-13.37988376,-6.088829011,-47.18810163,-2.302916364,-28.95644544,
23.65223522,-6.764751125,-3.756523241,42614.77046,-78.9295977,-22.83736427,-6.908057072,-52.3906072,-1.206077756,-38.27509863,
33.11123893,-13.11988901,-6.429030677,42714.57086,-71.73051527,-12.30018139,-1.550297704,-57.56968288,-0.417467059,-28.01431617,
38.37991549,-10.736889,-2.386338192,42814.37126,-78.42283182,-21.97810513,-8.354266078,-41.18536693,-1.820187372,-36.05852034,
34.34759373,-16.36306583,-11.2911401,42914.17166,-71.53953327,-12.64481978,-2.91068626,-47.30739188,-1.588700826,-36.87337638,
32.32227225,-16.29984382,-8.27470882,43013.97206,-71.41378033,-13.32536665,-3.407376851,-53.09973794,-2.356375414,-25.4953665,
39.31979291,-15.92159523,-6.894561312,43113.77246,-79.17133152,-9.772603638,-5.040939572,-57.86526291,-2.364901803,-25.29564823,
29.73911437,-11.12934959,-4.552394469,43213.57285,-74.37211405,-19.13155363,0.042432604,-49.98161648,-0.342416762,-24.16412276,
33.64179484,-15.43892266,-8.057691736,43313.37325,-70.47474396,-18.80814006,-2.430214048,-40.70822589,-4.219733635,-17.36010088,
21.43060326,-11.73898666,-6.219306692,43413.17365,-73.4685917,-16.49650975,-6.395675523,-52.61792846,-0.884827928,-33.86608373,
9.949064175,-6.801197579,-4.075719796,43512.97405,-74.6539518,-16.30182273,-5.732972177,-41.489603,-1.235327743,-32.68156495,
27.28448582,-8.020036253,-2.956113007,43612.77445,-72.18798653,-12.94692933,-4.58242872,-52.70849713,-0.365480892,-34.37419533,
23.82652925,-6.676115507,-4.332632815,43712.57485,-72.63961984,-17.8777578,-4.906798525,-54.93979792,-2.15288874,-27.61380179,
23.63152488,-11.07444252,-5.492840333,43812.37525,-78.83654534,-15.32979451,-6.923134788,-48.52160095,-0.279183722,-26.87555656,
23.40372794,-17.13591134,-7.384518529,43912.17565,-75.57517684,-19.00415604,-2.238479005,-48.60965619,-2.291583049,-37.90470789,
23.50699503,-21.70094435,-16.03112593,44011.97605,-76.45624953,-19.26389853,-5.562263294,-43.63624635,-2.441434664,-26.55476728,
25.33254824,-16.60032055,-9.460311089,44111.77645,-71.34284218,-25.55483042,-2.658575976,-54.6735597,-1.741123692,-40.49449696,
14.64422795,-5.778415843,-6.040912211,44211.57685,-71.77647703,-22.41936969,-5.356472719,-46.28032065,-1.701970717,-25.59906035,
22.82123824,-18.81349344,-12.15394673,44311.37725,-71.93823487,-17.17744095,-4.734515471,-51.92008508,-1.227399069,-29.1380248,
21.35295465,-13.62689231,-8.050001754,44411.17764,-75.49977378,-10.56996246,-0.734095208,-54.42157409,-3.233559334,-27.03923863,
29.83374182,-2.468745922,-11.42520336,44510.97804,-83.44336309,-17.50552167,-5.166520068,-42.16018232,-2.858972967,-37.31750584,
30.30155325,-13.7559327,-9.093160048,44610.77844,-72.97563743,-20.70278207,-4.632652885,-46.94921922,-1.38936416,-27.29585752,
25.72258536,-15.47173546,-8.10275255,44710.57884,-73.6089961,-22.27520475,-3.276350964,-51.16953943,-1.976229418,-34.65907995,
21.80084374,-7.348791469,-5.684691272,44810.37924,-74.96617791,-12.54300566,-2.236873773,-51.52098432,-0.233538982,-28.25104467,
38.31268776,-16.12759876,-13.55975859,44910.17964,-73.04577905,-8.371409707,-5.25164367,-52.9790224,-0.90852536,-33.01907056,
35.70745728,-10.97224982,-8.015660289,45009.98004,-74.93875501,-22.03596188,-5.377644097,-51.71431443,-4.156589947,-28.0977987,
30.29584215,-12.76442685,-7.347482389,45109.78044,-71.90990075,-14.62016181,-5.049092639,-43.49909844,-2.897070834,-38.53448111,
34.33714597,-9.836442846,-6.531891066,45209.58084,-71.28705167,-24.25868439,-4.940040997,-44.31294693,-1.038394432,-26.08351895,
37.31876237,-11.89095121,-6.494404292,45309.38124,-75.4995204,-11.28699946,-6.398664328,-49.64633804,-1.273587936,-30.81503759,
34.84045069,-7.611423276,-2.375054336,45409.18164,-86.89665378,-23.07165084,-4.282784287,-47.43015634,-2.661892555,-33.85615318,
44.19061491,-14.11803837,-5.375528809,45508.98204,-71.95699774,-24.98993177,-3.012593016,-44.31456096,-1.524353391,-39.55956444,
30.07855187,-12.11740464,-3.964990871,45608.78244,-77.22469947,-22.68378122,-2.428632229,-54.80872042,-1.320379345,-28.59425407,
20.6681483,-7.02661589,-7.886164644,45708.58283,-70.36184216,-26.32061178,-2.279997638,-46.90789646,-1.697151951,-34.09948174,
38.13491655,-23.34905786,-16.53471823,45808.38323,-84.26868339,-20.82526344,-3.372718288,-38.53819009,-2.297198966,-21.72736761,
44.93844406,-15.62175625,-10.7837848,45908.18363,-80.42618747,-9.451138577,-6.309599773,-51.49590186,-2.830528746,-22.6744135,
34.25119897,-6.976202032,-1.061410671,46007.98403,-69.59100099,-18.06502698,-6.350088103,-48.05677227,-0.998624998,-22.10521807,
46.49251935,-12.33588293,-4.769588388,46107.78443,-72.90626008,-18.93397536,-4.569990363,-48.69159118,-3.566502453,-30.89680103,
39.38060273,-11.48776278,-8.211384617,46207.58483,-77.66723602,-17.30200829,-5.728556469,-45.05250272,-1.955529861,-27.09539857,
25.64552485,2.670206988,-7.035497662,46307.38523,-74.35198298,-14.06283414,-5.865472352,-55.47605822,-2.068664443,-34.89298744,
29.86628194,2.02741118,1.886028359,46407.18563,-77.57790292,-13.50451479,-9.512849693,-55.98359536,-1.858112706,-29.18328885,
36.34647761,-8.364745266,-6.937004231,46506.98603,-73.66883699,-10.78713412,-3.273364255,-51.54424938,-2.727522996,-33.73729846,
22.6120428,-6.530777723,-9.167130327,46606.78643,-82.61683812,-16.88388073,-2.952727618,-52.25391584,-2.266630733,-24.45242052,
26.56051173,-6.07330026,-5.436598093,46706.58683,-77.87370748,-15.93618244,-6.595953585,-47.30033268,-2.657228747,-35.96776257,
41.55843222,-11.38351739,-6.594406611,46806.38723,-73.42751829,-13.76914895,-3.430344977,-48.84538388,-3.120858536,-21.76197922,
29.45819696,-8.323960035,-4.765066766,46906.18762,-78.47367026,-14.94410549,-8.907374102,-50.12100123,-2.744414882,-21.84324217,
26.59472729,-7.126467443,-4.124184013,47005.98802,-70.03266466,-16.41929819,-5.91102066,-47.01090287,-2.157688461,-28.40132836,
23.39410813,-9.668511011,-8.42371983,47105.78842,-76.91104293,-9.493776495,-6.699157755,-54.3547143,-1.530741132,-29.87319325,
16.67616031,-4.946874854,-7.117146582,47205.58882,-73.5587811,-18.77426131,-2.592479285,-45.42593366,-1.333396492,-30.09906517,
28.79546493,-6.638698976,-8.098632681,47305.38922,-77.69884766,-21.62118433,-10.50732059,-46.4098152,-1.185212367,-43.15071688,
28.13311176,-7.691233952,-2.590848017,47405.18962,-73.79980146,-24.46256164,-5.894063276,-48.82408749,-2.175475913,-28.05408766,
30.01680457,-5.929829571,-7.293108395,47504.99002,-66.7671692,-22.35550089,-5.291822591,-55.74335441,-3.226657517,-32.00803247,
23.61498084,-5.902477947,-5.248080696,47604.79042,-75.84185865,-12.33102858,-6.280344119,-49.56685496,-1.467032332,-23.31406356,
37.65140643,-7.835350315,-4.749572174,47704.59082,-66.90082131,-17.21296474,-7.854439719,-45.3109682,-0.855827576,-31.88949168,
20.25107241,-2.387522161,1.038979235,47804.39122,-70.77941386,-22.16109835,-3.510103644,-51.81805578,-2.86275247,-34.48375965,
15.98778921,-6.1878761,-5.234195625,47904.19162,-65.36949368,-8.034277768,-2.009802681,-51.06584083,-1.859194022,-35.39777996,
24.13771491,-13.47624281,-14.84866111,48003.99202,-72.93369225,-16.3205094,-2.343892201,-54.59949766,-2.044918509,-35.00601867,
11.04477414,-5.303736252,-6.073341464,48103.79242,-80.41661375,-15.81058997,-5.495163004,-50.3118427,-1.730975736,-28.35528369,
14.06067637,-14.01097885,-10.68172915,48203.59281,-67.70094542,-21.29903278,-5.092592954,-45.83785449,-0.690986659,-38.70972512,
21.15809493,-8.295502256,-12.71042084,48303.39321,-71.9216888,-14.5277538,-5.827755856,-56.28131931,-1.052154015,-38.71901448,
16.96031441,-7.957232562,-12.57480971,48403.19361,-74.86642356,-23.16351409,-2.653488614,-61.4907191,-1.483417942,-34.56785319,
19.64174518,-2.874779197,-3.357265827,48502.99401,-69.76145031,-22.68353958,-1.548952171,-47.58231636,-2.164167891,-38.211672,
23.74286913,-9.726007155,-2.919279559,48602.79441,-66.21676356,-17.27230024,-6.344497926,-47.2714101,-2.307551612,-34.78982318,
34.99562848,-10.88857773,-4.509063637,48702.59481,-73.3664288,-16.88411897,-9.041186098,-47.39365954,-0.290593611,-26.60606347,
23.60679438,-7.304017155,-7.323855034,48802.39521,-73.11019917,-1.450255486,-2.50788845,-57.89386967,-2.637505297,-26.24155067,
28.60573158,-5.559614517,-2.409444206,48902.19561,-73.77356613,-17.07323814,-4.865214238,-51.71626075,-3.710089747,-27.94063931,
29.74899352,-5.720758723,-0.378816271,49001.99601,-81.3958918,-11.34355446,-4.972004004,-46.52101929,0.521141494,-28.96106161,
21.68419431,-9.086314962,-6.39846715,49101.79641,-73.93949436,-13.47193062,-7.240489222,-42.96867605,-2.305918257,-33.10330596,
24.45033491,-7.783440403,-4.632539416,49201.59681,-71.87084108,-22.97589157,-3.952131707,-57.58856982,-2.531382926,-20.14745155,
23.89484732,-5.81710923,-2.50692396,49301.39721,-66.97296901,-21.37221952,-6.057924611,-41.32025104,-1.280362566,-31.01968109,
25.65870385,-1.673482266,-1.133398733,49401.1976,-74.21803813,-22.02522582,-0.971224166,-51.38019007,-3.337367307,-27.32223154,
29.26851798,-11.08102748,-10.25616124,49500.998,-78.42712431,-28.40317145,-2.432099801,-52.73382496,-2.218502539,-26.90267711,
31.22056895,-8.239568122,-2.300394968,49600.7984,-65.34244155,-19.89264876,-2.314574751,-51.72170684,-3.422891965,-27.34747842,
19.90279915,-2.072128874,-6.389313293,49700.5988,-69.92291973,-22.74247994,-6.20908532,-61.60183925,-4.068880699,-30.56105749,
21.59658962,-11.91721444,-8.962556623,49800.3992,-72.62662441,-12.86532477,-4.918623374,-42.24548938,-3.286571343,-30.37561296,
12.52144305,-5.99532095,-8.682288136,49900.1996,-70.83608987,-21.43407624,-5.557942439,-44.83795629,-1.979094208,-31.95678656,
31.15242357,-9.022279856,-2.98716912,50000,-81.15558702,-17.91185213,-4.165374709,-45.49398275,-2.23040331,-33.49569866,
29.65545533,-12.03002768,-7.643746594,50099.8004,-62.15494021,-20.44318015,-7.003043556,-44.3549168,-1.391464851,-32.93638402,
22.95680108,-8.531300182,-1.319705641,50199.6008,-73.98350383,-22.68715095,-7.128539341,-43.79346454,-2.349862615,-22.4061778,
25.14052441,-16.27984476,-8.56036616,50299.4012,-79.77680155,-27.76808547,-5.48133668,-50.52990512,-2.895061273,-18.038823,
32.54962224,-5.979974227,0.910543621,50399.2016,-68.07332104,-19.7314765,-5.603775615,-60.05724078,0.219913212,-35.06540594,
27.39087082,-5.812750943,-4.952294003,50499.002,-73.39350515,-19.41901864,-5.085892705,-51.35153655,-4.101855688,-30.06221043,
27.86031429,-9.031002596,-4.888592118,50598.8024,-82.31450277,-22.27647413,-3.92198157,-54.60646197,-3.953965333,-30.3230209,
21.32798628,-11.67599574,-7.710086037,50698.60279,-77.40448149,-11.14335553,-6.587695513,-56.04125964,-3.592655927,-32.15567556,
23.91936887,-3.414131292,-6.016024536,50798.40319,-71.3767216,-15.11216622,-2.747829957,-44.10408444,-2.811171722,-36.5047392,
17.55157771,-4.525819034,-1.842866185,50898.20359,-73.36000067,-14.43473841,-1.273361863,-56.42569537,-2.335108811,-30.54460879,
14.2336657,2.157142068,2.90620566,50998.00399,-73.41130821,-25.46430474,-7.985779772,-43.76855222,-2.429908611,-35.96982153,
3.521476857,-3.341935355,1.991768715,51097.80439,-85.38488943,-21.85947665,-4.528169216,-63.32634768,-3.972478805,-35.27753508,
